presion , temperatura, humedad,  PM25, PM10 , CO , CH4 , CO2 , O3 
754, 20.02 ,46, 1.0 , 1.0 , 61.8 , 33.5 , 5.6 , 7.5 
754, 18.42 ,58, 1.0 , 2.0 , 63.6 , 31.1 , 5.7 , 7.6 
754, 17.64 ,60, 2.0 , 2.0 , 63.4 , 31.4 , 5.8 , 7.6 
754, 17.88 ,59, 2.0 , 2.0 , 63.7 , 32.0 , 5.8 , 7.5 
754, 18.28 ,51, 3.0 , 3.0 , 59.9 , 36.5 , 5.7 , 7.4 
754, 20.03 ,45, 4.0 , 4.0 , 60.4 , 35.5 , 5.9 , 7.5 
754, 19.87 ,44, 2.0 , 2.0 , 60.0 , 34.9 , 5.8 , 7.5 
753, 19.12 ,47, 2.0 , 2.0 , 59.8 , 36.7 , 5.6 , 7.2 
754, 19.86 ,45, 3.0 , 3.0 , 60.7 , 34.9 , 5.7 , 7.4 
753, 19.30 ,46, 4.0 , 6.0 , 59.4 , 36.6 , 5.6 , 7.3 
753, 20.76 ,42, 1.0 , 2.0 , 59.8 , 35.9 , 5.6 , 7.4 
753, 22.02 ,37, 2.0 , 3.0 , 58.9 , 37.0 , 5.6 , 7.4 
753, 21.30 ,37, 1.0 , 1.0 , 58.0 , 37.4 , 5.6 , 7.4 
753, 19.17 ,45, 4.0 , 4.0 , 59.5 , 35.8 , 5.6 , 7.4 
754, 18.27 ,51, 3.0 , 3.0 , 60.4 , 34.4 , 5.6 , 7.4 
754, 18.70 ,50, 5.0 , 7.0 , 61.3 , 34.2 , 5.6 , 7.4 
754, 18.42 ,53, 3.0 , 4.0 , 60.8 , 33.8 , 5.6 , 7.4 
754, 19.13 ,50, 5.0 , 5.0 , 61.9 , 33.1 , 5.8 , 7.7 
754, 17.04 ,56, 2.0 , 3.0 , 58.8 , 35.4 , 5.6 , 7.3 
754, 16.64 ,58, 9.0 , 10.0 , 60.4 , 33.9 , 5.7 , 7.6 
754, 16.45 ,60, 18.0 , 20.0 , 62.7 , 32.2 , 5.7 , 7.6 
755, 15.23 ,68, 9.0 , 9.0 , 65.9 , 31.0 , 5.9 , 7.5 
755, 15.02 ,72, 15.0 , 16.0 , 64.9 , 31.0 , 6.0 , 7.6 
755, 13.43 ,79, 12.0 , 15.0 , 64.5 , 30.3 , 5.8 , 7.6 
755, 13.87 ,80, 6.0 , 9.0 , 64.8 , 30.3 , 5.9 , 7.6 
755, 13.72 ,78, 14.0 , 14.0 , 65.6 , 30.0 , 5.9 , 7.8 
755, 13.24 ,80, 5.0 , 5.0 , 64.1 , 30.5 , 5.8 , 7.6 
755, 13.52 ,81, 12.0 , 12.0 , 63.7 , 30.6 , 5.8 , 7.6 
755, 14.20 ,77, 11.0 , 12.0 , 65.9 , 29.1 , 5.9 , 8.2 
755, 13.64 ,79, 6.0 , 7.0 , 64.8 , 29.6 , 5.8 , 7.7 
755, 12.47 ,82, 5.0 , 5.0 , 63.0 , 31.5 , 5.7 , 7.5 
755, 13.00 ,79, 4.0 , 4.0 , 61.4 , 32.7 , 5.7 , 7.4 
756, 12.79 ,80, 4.0 , 7.0 , 61.2 , 32.9 , 5.6 , 7.4 
756, 11.99 ,83, 5.0 , 5.0 , 60.7 , 32.1 , 5.6 , 7.4 
756, 11.77 ,83, 3.0 , 3.0 , 61.2 , 33.1 , 5.6 , 7.4 
756, 12.89 ,78, 7.0 , 8.0 , 61.5 , 33.1 , 5.5 , 7.4 
756, 13.48 ,75, 5.0 , 7.0 , 59.1 , 33.3 , 5.5 , 7.4 
756, 13.08 ,76, 9.0 , 9.0 , 62.2 , 32.4 , 5.6 , 7.6 
756, 12.76 ,78, 6.0 , 6.0 , 59.4 , 32.9 , 5.5 , 7.4 
756, 14.19 ,73, 5.0 , 5.0 , 62.1 , 33.2 , 5.5 , 7.4 
756, 13.24 ,74, 7.0 , 7.0 , 61.1 , 33.5 , 5.5 , 7.4 
756, 14.00 ,72, 4.0 , 5.0 , 60.1 , 34.0 , 5.4 , 7.3 
756, 13.98 ,71, 4.0 , 4.0 , 58.7 , 34.3 , 5.3 , 7.3 
755, 12.57 ,77, 4.0 , 4.0 , 60.2 , 33.0 , 5.4 , 7.3 
755, 13.37 ,75, 4.0 , 4.0 , 60.6 , 33.8 , 5.4 , 7.3 
755, 13.95 ,73, 3.0 , 3.0 , 59.7 , 34.0 , 5.3 , 7.3 
755, 14.64 ,69, 5.0 , 5.0 , 60.8 , 34.0 , 5.4 , 7.3 
755, 15.22 ,68, 6.0 , 6.0 , 61.3 , 33.4 , 5.5 , 7.4 
755, 15.16 ,66, 4.0 , 5.0 , 60.7 , 34.4 , 5.3 , 7.3 
755, 15.29 ,66, 4.0 , 4.0 , 61.7 , 33.3 , 5.4 , 7.4 
754, 15.74 ,66, 1.0 , 1.0 , 61.7 , 32.9 , 5.3 , 7.5 
754, 15.72 ,65, 2.0 , 2.0 , 61.1 , 33.7 , 5.3 , 7.4 
754, 14.70 ,70, 1.0 , 1.0 , 60.8 , 34.1 , 5.3 , 7.3 
754, 14.28 ,71, 3.0 , 3.0 , 61.4 , 33.7 , 5.4 , 7.3 
754, 15.21 ,70, 4.0 , 4.0 , 62.8 , 31.9 , 5.4 , 7.4 
754, 15.38 ,69, 1.0 , 1.0 , 63.2 , 31.8 , 5.2 , 7.5 
754, 15.40 ,71, 1.0 , 1.0 , 64.0 , 31.5 , 5.3 , 7.5 
754, 14.88 ,72, 19.0 , 20.0 , 63.1 , 32.0 , 5.4 , 7.5 
754, 14.53 ,72, 4.0 , 4.0 , 61.9 , 32.7 , 5.2 , 7.5 
754, 13.74 ,75, 1.0 , 1.0 , 62.7 , 32.4 , 5.1 , 7.3 
754, 13.89 ,76, 1.0 , 2.0 , 62.2 , 32.5 , 5.2 , 7.4 
754, 13.81 ,77, 1.0 , 3.0 , 60.4 , 32.0 , 5.1 , 7.4 
754, 13.73 ,78, 1.0 , 1.0 , 63.0 , 31.2 , 5.1 , 7.5 
754, 15.14 ,72, 0.0 , 0.0 , 63.8 , 31.4 , 5.1 , 7.5 
754, 14.95 ,72, 1.0 , 1.0 , 63.0 , 32.2 , 5.2 , 7.4 
754, 14.82 ,73, 3.0 , 3.0 , 63.0 , 31.8 , 5.4 , 7.5 
754, 14.71 ,73, 0.0 , 0.0 , 63.1 , 31.4 , 5.1 , 7.5 
754, 15.43 ,71, 0.0 , 0.0 , 63.7 , 31.6 , 5.1 , 7.5 
754, 15.45 ,70, 0.0 , 0.0 , 64.5 , 31.5 , 5.1 , 7.5 
754, 15.11 ,72, 0.0 , 0.0 , 62.2 , 31.9 , 5.0 , 7.4 
754, 16.09 ,69, 0.0 , 0.0 , 64.2 , 30.4 , 5.0 , 7.7 
754, 16.58 ,67, 1.0 , 2.0 , 65.4 , 30.7 , 5.2 , 7.7 
754, 16.23 ,70, 0.0 , 0.0 , 63.6 , 30.3 , 5.0 , 7.7 
754, 17.06 ,69, 4.0 , 4.0 , 65.9 , 29.1 , 5.3 , 8.0 
755, 17.14 ,65, 2.0 , 2.0 , 64.2 , 31.2 , 5.0 , 7.6 
755, 17.58 ,65, 0.0 , 0.0 , 65.6 , 30.5 , 4.9 , 7.7 
755, 17.55 ,65, 1.0 , 1.0 , 64.7 , 30.5 , 5.0 , 7.6 
755, 17.69 ,66, 3.0 , 3.0 , 66.4 , 29.2 , 5.0 , 7.8 
755, 18.16 ,63, 0.0 , 0.0 , 65.3 , 30.6 , 4.8 , 7.7 
755, 18.30 ,61, 0.0 , 0.0 , 64.1 , 30.9 , 4.9 , 7.7 
755, 18.65 ,64, 2.0 , 2.0 , 67.1 , 28.5 , 4.9 , 7.9 
755, 19.55 ,60, 0.0 , 0.0 , 66.8 , 29.1 , 4.9 , 7.8 
755, 20.00 ,60, 1.0 , 3.0 , 67.5 , 28.2 , 4.9 , 8.0 
755, 19.34 ,57, 2.0 , 2.0 , 63.2 , 31.5 , 4.7 , 7.7 
755, 18.51 ,58, 0.0 , 0.0 , 63.0 , 32.0 , 4.7 , 7.6 
755, 19.09 ,63, 2.0 , 2.0 , 67.6 , 27.8 , 4.8 , 7.8 
755, 20.66 ,57, 0.0 , 1.0 , 66.5 , 29.7 , 4.7 , 7.8 
755, 18.57 ,62, 0.0 , 0.0 , 63.0 , 31.6 , 4.7 , 7.6 
755, 18.60 ,58, 0.0 , 0.0 , 60.3 , 33.5 , 4.7 , 7.5 
755, 18.74 ,56, 0.0 , 0.0 , 60.9 , 34.0 , 4.6 , 7.6 
755, 20.20 ,53, 0.0 , 0.0 , 63.4 , 31.1 , 4.6 , 7.7 
755, 20.58 ,51, 1.0 , 1.0 , 63.0 , 31.7 , 4.6 , 7.6 
754, 19.75 ,52, 0.0 , 0.0 , 62.0 , 32.1 , 4.6 , 7.6 
754, 22.02 ,47, 0.0 , 0.0 , 63.8 , 30.3 , 4.7 , 7.7 
754, 22.06 ,45, 0.0 , 0.0 , 63.3 , 32.1 , 4.6 , 7.8 
754, 20.59 ,47, 0.0 , 0.0 , 60.6 , 34.1 , 4.6 , 7.5 
754, 20.91 ,48, 2.0 , 2.0 , 62.9 , 31.5 , 4.6 , 7.6 
754, 19.39 ,58, 0.0 , 0.0 , 65.8 , 29.8 , 4.7 , 7.8 
754, 18.79 ,61, 0.0 , 0.0 , 65.2 , 29.8 , 4.6 , 7.7 
753, 21.42 ,51, 0.0 , 0.0 , 65.4 , 29.6 , 4.6 , 7.9 
753, 22.41 ,48, 0.0 , 0.0 , 62.4 , 32.3 , 4.5 , 7.7 
753, 23.52 ,44, 1.0 , 2.0 , 64.8 , 30.1 , 4.5 , 7.8 
753, 21.80 ,48, 0.0 , 0.0 , 65.0 , 32.2 , 4.5 , 7.6 
753, 22.30 ,46, 0.0 , 0.0 , 62.5 , 31.5 , 4.5 , 7.7 
753, 21.82 ,47, 0.0 , 0.0 , 63.7 , 30.4 , 4.4 , 7.9 
753, 22.98 ,45, 1.0 , 1.0 , 63.8 , 30.7 , 4.4 , 7.8 
753, 21.93 ,47, 0.0 , 0.0 , 61.9 , 32.7 , 4.5 , 7.6 
752, 20.66 ,49, 0.0 , 0.0 , 62.7 , 32.0 , 4.5 , 7.7 
752, 22.54 ,48, 0.0 , 0.0 , 65.8 , 30.2 , 4.5 , 7.7 
753, 21.27 ,45, 0.0 , 0.0 , 60.1 , 33.5 , 4.5 , 7.6 
753, 20.43 ,51, 0.0 , 0.0 , 63.3 , 31.1 , 4.5 , 7.7 
753, 19.81 ,52, 0.0 , 0.0 , 61.0 , 32.6 , 4.5 , 7.6 
753, 20.87 ,51, 0.0 , 0.0 , 64.6 , 30.1 , 4.5 , 7.7 
753, 19.04 ,56, 1.0 , 1.0 , 62.9 , 31.3 , 4.6 , 7.7 
753, 19.51 ,54, 2.0 , 3.0 , 62.1 , 32.4 , 4.6 , 7.6 
753, 19.33 ,52, 2.0 , 2.0 , 60.3 , 34.4 , 4.5 , 7.5 
753, 18.69 ,54, 1.0 , 3.0 , 61.0 , 33.6 , 4.7 , 7.6 
753, 18.17 ,55, 2.0 , 2.0 , 60.8 , 33.6 , 4.6 , 7.5 
753, 18.01 ,57, 10.0 , 10.0 , 60.7 , 33.1 , 4.6 , 7.6 
753, 17.68 ,57, 3.0 , 3.0 , 60.4 , 33.7 , 4.5 , 7.5 
753, 17.84 ,56, 5.0 , 5.0 , 60.2 , 33.8 , 4.6 , 7.6 
753, 17.97 ,56, 4.0 , 5.0 , 61.0 , 33.1 , 4.7 , 7.7 
753, 17.89 ,56, 2.0 , 4.0 , 61.3 , 33.0 , 4.7 , 7.7 
753, 17.86 ,56, 1.0 , 3.0 , 60.4 , 33.8 , 4.6 , 7.6 
754, 17.34 ,61, 6.0 , 6.0 , 62.0 , 32.2 , 4.8 , 7.7 
754, 17.71 ,59, 4.0 , 4.0 , 61.5 , 33.3 , 4.8 , 7.6 
754, 17.50 ,59, 5.0 , 5.0 , 61.2 , 33.5 , 4.6 , 7.5 
754, 17.07 ,60, 5.0 , 5.0 , 60.5 , 33.9 , 4.7 , 7.5 
754, 17.29 ,60, 5.0 , 5.0 , 60.7 , 33.2 , 4.6 , 7.6 
754, 17.60 ,57, 3.0 , 3.0 , 60.3 , 34.1 , 4.6 , 7.5 
754, 16.97 ,60, 0.0 , 0.0 , 58.9 , 34.2 , 4.4 , 7.4 
754, 16.96 ,60, 0.0 , 0.0 , 59.7 , 35.1 , 4.4 , 7.4 
754, 16.87 ,60, 0.0 , 0.0 , 59.3 , 35.2 , 4.4 , 7.4 
754, 17.21 ,60, 2.0 , 2.0 , 60.0 , 33.8 , 4.4 , 7.4 
754, 17.14 ,60, 0.0 , 0.0 , 60.9 , 33.2 , 4.4 , 7.5 
754, 17.11 ,61, 0.0 , 0.0 , 61.2 , 32.4 , 4.5 , 7.6 
754, 17.08 ,59, 1.0 , 2.0 , 60.2 , 34.3 , 4.3 , 7.4 
754, 16.67 ,61, 0.0 , 0.0 , 60.5 , 33.2 , 4.4 , 7.5 
754, 17.07 ,60, 0.0 , 0.0 , 60.1 , 34.0 , 4.3 , 7.4 
754, 16.29 ,61, 1.0 , 1.0 , 60.3 , 33.9 , 4.3 , 7.4 
754, 16.52 ,61, 1.0 , 1.0 , 59.5 , 34.6 , 4.2 , 7.4 
754, 15.55 ,66, 0.0 , 0.0 , 60.6 , 33.6 , 4.3 , 7.4 
754, 16.93 ,61, 1.0 , 2.0 , 61.1 , 32.9 , 4.4 , 7.5 
754, 16.92 ,62, 0.0 , 0.0 , 61.5 , 33.0 , 4.3 , 7.4 
753, 17.00 ,61, 0.0 , 0.0 , 61.1 , 33.1 , 4.3 , 7.5 
753, 16.32 ,64, 0.0 , 0.0 , 60.9 , 33.0 , 4.3 , 7.5 
753, 16.72 ,63, 0.0 , 0.0 , 60.8 , 33.3 , 4.3 , 7.4 
753, 16.66 ,62, 0.0 , 0.0 , 60.7 , 33.1 , 4.3 , 7.5 
753, 16.66 ,62, 1.0 , 1.0 , 60.5 , 33.3 , 4.3 , 7.5 
753, 17.33 ,61, 0.0 , 0.0 , 61.3 , 32.9 , 4.3 , 7.5 
753, 16.64 ,63, 0.0 , 0.0 , 61.5 , 32.4 , 4.4 , 7.5 
753, 16.21 ,64, 0.0 , 0.0 , 60.9 , 32.8 , 4.3 , 7.5 
752, 16.14 ,66, 2.0 , 2.0 , 60.7 , 33.0 , 4.3 , 7.5 
752, 15.89 ,65, 2.0 , 2.0 , 60.1 , 33.9 , 4.2 , 7.4 
752, 15.46 ,60, 0.0 , 0.0 , 54.9 , 37.1 , 4.1 , 7.4 
752, 16.09 ,64, 0.0 , 0.0 , 60.6 , 33.3 , 4.3 , 7.5 
752, 15.97 ,62, 0.0 , 0.0 , 59.4 , 34.8 , 4.2 , 7.4 
752, 16.62 ,60, 1.0 , 1.0 , 59.6 , 34.5 , 4.1 , 7.4 
752, 15.96 ,63, 0.0 , 0.0 , 59.5 , 34.4 , 4.2 , 7.4 
752, 16.12 ,62, 0.0 , 2.0 , 58.9 , 35.1 , 4.2 , 7.4 
752, 16.23 ,61, 0.0 , 0.0 , 59.4 , 34.4 , 4.2 , 7.4 
753, 16.34 ,61, 1.0 , 2.0 , 59.2 , 34.8 , 4.1 , 7.4 
753, 15.95 ,63, 0.0 , 0.0 , 60.1 , 34.3 , 4.1 , 7.4 
753, 16.50 ,61, 2.0 , 2.0 , 60.5 , 33.5 , 4.3 , 7.5 
753, 17.01 ,60, 1.0 , 1.0 , 60.1 , 33.7 , 4.2 , 7.5 
753, 16.87 ,61, 2.0 , 2.0 , 60.2 , 33.9 , 4.1 , 7.5 
753, 15.86 ,66, 1.0 , 1.0 , 60.0 , 32.8 , 4.1 , 7.5 
753, 15.86 ,65, 3.0 , 3.0 , 61.3 , 32.3 , 4.0 , 7.6 
753, 17.33 ,61, 2.0 , 2.0 , 62.3 , 32.0 , 4.1 , 7.6 
753, 17.32 ,62, 2.0 , 2.0 , 61.4 , 32.5 , 4.0 , 7.6 
753, 17.06 ,61, 2.0 , 2.0 , 61.3 , 32.4 , 4.0 , 7.5 
753, 18.45 ,58, 1.0 , 1.0 , 62.0 , 32.1 , 4.0 , 7.6 
753, 20.42 ,52, 0.0 , 0.0 , 62.7 , 31.6 , 4.0 , 7.7 
753, 19.14 ,54, 2.0 , 2.0 , 61.7 , 31.8 , 3.9 , 7.7 
753, 19.76 ,50, 4.0 , 4.0 , 60.5 , 33.9 , 3.9 , 7.5 
753, 23.02 ,43, 0.0 , 0.0 , 62.8 , 31.9 , 3.9 , 7.7 
753, 23.61 ,41, 0.0 , 0.0 , 61.2 , 32.4 , 3.7 , 7.7 
753, 23.92 ,39, 0.0 , 0.0 , 59.9 , 35.6 , 3.8 , 7.6 
753, 23.88 ,38, 0.0 , 0.0 , 60.6 , 34.0 , 3.8 , 7.6 
753, 26.02 ,33, 0.0 , 0.0 , 61.2 , 32.9 , 3.7 , 7.7 
753, 24.51 ,35, 0.0 , 0.0 , 59.6 , 34.2 , 3.7 , 7.6 
753, 21.73 ,43, 0.0 , 0.0 , 60.3 , 33.8 , 3.8 , 7.6 
754, 22.54 ,40, 0.0 , 0.0 , 59.2 , 34.8 , 3.7 , 7.6 
754, 20.69 ,46, 1.0 , 3.0 , 59.9 , 33.9 , 3.8 , 7.6 
753, 21.56 ,43, 1.0 , 1.0 , 58.6 , 34.6 , 3.8 , 7.5 
754, 20.96 ,44, 0.0 , 0.0 , 59.6 , 34.0 , 3.8 , 7.5 
753, 22.75 ,43, 0.0 , 0.0 , 62.0 , 31.8 , 3.8 , 7.7 
753, 22.70 ,42, 0.0 , 0.0 , 62.0 , 32.1 , 3.8 , 7.7 
753, 21.36 ,46, 3.0 , 4.0 , 62.2 , 31.7 , 3.8 , 7.7 
753, 22.41 ,43, 2.0 , 2.0 , 62.7 , 32.4 , 3.8 , 7.7 
753, 20.58 ,50, 1.0 , 1.0 , 61.7 , 31.3 , 3.7 , 7.7 
753, 20.81 ,48, 1.0 , 1.0 , 61.3 , 32.7 , 3.7 , 7.6 
753, 21.79 ,46, 1.0 , 1.0 , 61.3 , 32.8 , 3.7 , 7.6 
752, 22.62 ,44, 0.0 , 0.0 , 62.0 , 32.1 , 3.7 , 7.7 
752, 21.79 ,46, 0.0 , 0.0 , 63.8 , 31.7 , 3.7 , 7.6 
752, 22.28 ,45, 0.0 , 0.0 , 63.1 , 31.3 , 3.7 , 7.7 
752, 21.68 ,47, 0.0 , 0.0 , 62.4 , 31.4 , 3.7 , 7.7 
752, 21.89 ,48, 0.0 , 0.0 , 65.8 , 30.4 , 3.7 , 7.7 
751, 22.56 ,44, 0.0 , 0.0 , 62.7 , 31.9 , 3.7 , 7.7 
751, 22.16 ,46, 1.0 , 1.0 , 63.3 , 31.0 , 3.7 , 7.7 
751, 20.68 ,51, 0.0 , 0.0 , 63.6 , 30.6 , 3.7 , 7.7 
751, 22.63 ,46, 0.0 , 0.0 , 66.0 , 29.8 , 3.7 , 7.8 
751, 21.54 ,48, 0.0 , 0.0 , 63.2 , 31.1 , 3.7 , 7.7 
751, 21.42 ,51, 0.0 , 0.0 , 65.2 , 29.5 , 3.6 , 7.7 
751, 19.93 ,51, 0.0 , 1.0 , 62.3 , 31.4 , 3.6 , 7.7 
751, 22.57 ,46, 0.0 , 0.0 , 64.4 , 30.7 , 3.6 , 7.8 
751, 21.41 ,45, 0.0 , 0.0 , 61.7 , 33.2 , 3.6 , 7.6 
751, 19.54 ,51, 0.0 , 0.0 , 62.1 , 32.1 , 3.6 , 7.6 
751, 20.35 ,49, 2.0 , 2.0 , 60.9 , 33.2 , 3.6 , 7.5 
751, 19.96 ,53, 1.0 , 2.0 , 65.9 , 30.7 , 3.7 , 7.7 
751, 19.94 ,54, 0.0 , 2.0 , 66.9 , 30.5 , 3.7 , 7.7 
751, 20.50 ,52, 2.0 , 2.0 , 63.4 , 30.8 , 3.7 , 7.7 
752, 18.78 ,58, 3.0 , 3.0 , 63.4 , 30.7 , 3.7 , 7.7 
752, 19.32 ,56, 5.0 , 5.0 , 64.0 , 30.5 , 3.8 , 7.7 
752, 19.32 ,56, 9.0 , 10.0 , 63.8 , 30.3 , 4.0 , 7.9 
752, 19.23 ,55, 4.0 , 4.0 , 62.8 , 32.0 , 3.8 , 7.7 
752, 18.21 ,58, 14.0 , 14.0 , 62.9 , 31.0 , 3.9 , 7.9 
752, 19.06 ,55, 8.0 , 12.0 , 62.9 , 31.6 , 4.0 , 7.8 
752, 17.88 ,60, 7.0 , 8.0 , 63.3 , 31.5 , 4.3 , 7.8 
753, 16.75 ,64, 1.0 , 2.0 , 61.8 , 31.9 , 3.8 , 7.6 
753, 16.78 ,63, 7.0 , 8.0 , 62.7 , 31.6 , 3.9 , 7.8 
753, 15.99 ,66, 9.0 , 10.0 , 60.9 , 32.5 , 3.8 , 7.5 
753, 16.89 ,63, 7.0 , 8.0 , 62.0 , 32.0 , 3.8 , 7.6 
753, 16.94 ,63, 3.0 , 4.0 , 62.4 , 31.9 , 3.8 , 7.6 
753, 16.96 ,63, 2.0 , 2.0 , 62.3 , 31.9 , 3.7 , 7.6 
753, 15.99 ,68, 2.0 , 3.0 , 62.6 , 31.5 , 3.8 , 7.5 
753, 16.02 ,66, 1.0 , 3.0 , 61.2 , 32.3 , 3.7 , 7.5 
753, 16.74 ,63, 3.0 , 4.0 , 61.7 , 32.7 , 3.7 , 7.5 
754, 17.49 ,60, 2.0 , 2.0 , 62.1 , 32.4 , 3.8 , 7.6 
753, 16.83 ,64, 9.0 , 10.0 , 62.6 , 31.4 , 3.7 , 7.8 
753, 16.36 ,65, 7.0 , 8.0 , 62.0 , 32.2 , 3.7 , 7.5 
753, 17.43 ,61, 1.0 , 3.0 , 62.6 , 32.4 , 3.7 , 7.5 
753, 17.13 ,64, 2.0 , 4.0 , 62.6 , 32.1 , 3.8 , 7.5 
753, 17.43 ,61, 2.0 , 2.0 , 61.8 , 32.6 , 3.6 , 7.5 
753, 16.92 ,63, 0.0 , 2.0 , 62.2 , 31.8 , 3.6 , 7.5 
753, 17.03 ,62, 1.0 , 1.0 , 61.8 , 32.5 , 3.6 , 7.5 
753, 17.57 ,61, 0.0 , 0.0 , 61.9 , 32.3 , 3.6 , 7.5 
753, 17.02 ,64, 3.0 , 3.0 , 62.8 , 31.7 , 3.6 , 7.5 
753, 15.29 ,71, 2.0 , 2.0 , 61.8 , 31.3 , 3.6 , 7.5 
753, 15.43 ,70, 2.0 , 2.0 , 63.2 , 31.2 , 3.5 , 7.5 
753, 15.33 ,72, 2.0 , 2.0 , 62.0 , 30.8 , 3.5 , 7.5 
752, 15.57 ,71, 2.0 , 2.0 , 63.0 , 30.9 , 3.5 , 7.5 
752, 15.88 ,70, 0.0 , 0.0 , 63.0 , 30.7 , 3.6 , 7.5 
752, 15.71 ,69, 1.0 , 1.0 , 63.5 , 30.9 , 3.6 , 7.5 
752, 16.23 ,68, 0.0 , 0.0 , 63.3 , 30.6 , 3.6 , 7.6 
752, 15.70 ,71, 0.0 , 0.0 , 63.5 , 30.6 , 3.6 , 7.6 
752, 16.19 ,70, 0.0 , 0.0 , 64.0 , 30.7 , 3.6 , 7.6 
752, 14.37 ,78, 0.0 , 0.0 , 63.6 , 30.6 , 3.5 , 7.5 
752, 15.87 ,72, 1.0 , 1.0 , 64.2 , 30.2 , 3.6 , 7.5 
751, 15.95 ,71, 1.0 , 1.0 , 64.1 , 30.3 , 3.5 , 7.6 
751, 15.47 ,73, 0.0 , 0.0 , 63.9 , 30.2 , 3.5 , 7.6 
751, 15.86 ,74, 0.0 , 0.0 , 63.5 , 30.5 , 3.5 , 7.6 
751, 15.21 ,75, 0.0 , 0.0 , 63.9 , 30.7 , 3.5 , 7.6 
751, 15.89 ,72, 0.0 , 0.0 , 64.2 , 30.3 , 3.6 , 7.6 
751, 14.59 ,78, 0.0 , 0.0 , 63.8 , 30.0 , 3.5 , 7.5 
751, 15.12 ,75, 1.0 , 1.0 , 64.1 , 30.0 , 3.5 , 7.5 
751, 15.55 ,73, 1.0 , 2.0 , 63.5 , 30.8 , 3.5 , 7.5 
752, 16.09 ,71, 1.0 , 3.0 , 64.0 , 30.5 , 3.5 , 7.6 
752, 14.78 ,76, 0.0 , 0.0 , 62.0 , 30.4 , 3.5 , 7.5 
752, 16.52 ,70, 2.0 , 2.0 , 64.3 , 30.1 , 3.7 , 7.6 
752, 15.59 ,72, 3.0 , 3.0 , 62.5 , 31.8 , 3.5 , 7.5 
752, 16.39 ,69, 2.0 , 3.0 , 63.8 , 30.9 , 3.5 , 7.6 
752, 17.38 ,67, 5.0 , 6.0 , 64.0 , 30.8 , 3.6 , 7.8 
752, 17.31 ,66, 1.0 , 1.0 , 62.3 , 32.1 , 3.3 , 7.5 
752, 17.56 ,65, 3.0 , 3.0 , 63.3 , 31.0 , 3.3 , 7.6 
753, 18.60 ,62, 2.0 , 2.0 , 64.0 , 30.9 , 3.3 , 7.7 
753, 17.57 ,65, 1.0 , 1.0 , 63.9 , 30.5 , 3.3 , 7.6 
753, 17.61 ,64, 1.0 , 1.0 , 63.6 , 30.2 , 3.3 , 7.7 
753, 17.91 ,63, 1.0 , 1.0 , 63.6 , 30.5 , 3.3 , 7.7 
753, 17.70 ,62, 0.0 , 0.0 , 62.1 , 31.1 , 3.2 , 7.6 
753, 19.17 ,57, 0.0 , 0.0 , 62.4 , 31.7 , 3.2 , 7.7 
753, 19.38 ,55, 0.0 , 0.0 , 61.8 , 32.3 , 3.2 , 7.6 
753, 19.03 ,57, 2.0 , 3.0 , 63.6 , 32.6 , 3.2 , 7.6 
754, 20.44 ,57, 2.0 , 4.0 , 61.9 , 31.8 , 3.2 , 7.7 
753, 19.61 ,57, 2.0 , 2.0 , 62.1 , 31.0 , 3.2 , 7.7 
753, 19.06 ,57, 0.0 , 0.0 , 60.6 , 32.2 , 3.2 , 7.6 
753, 18.70 ,58, 1.0 , 1.0 , 60.5 , 32.2 , 3.2 , 7.7 
753, 20.67 ,52, 1.0 , 1.0 , 62.5 , 32.1 , 3.2 , 7.7 
753, 21.18 ,49, 4.0 , 4.0 , 61.6 , 32.0 , 3.2 , 7.6 
753, 20.63 ,51, 1.0 , 1.0 , 63.9 , 31.2 , 3.2 , 7.8 
753, 19.65 ,53, 1.0 , 1.0 , 61.6 , 32.2 , 3.2 , 7.6 
753, 21.15 ,50, 2.0 , 2.0 , 63.7 , 32.0 , 3.1 , 7.7 
753, 20.63 ,52, 0.0 , 0.0 , 62.0 , 31.5 , 3.1 , 7.6 
753, 20.80 ,49, 1.0 , 1.0 , 62.0 , 31.1 , 3.1 , 7.7 
753, 18.90 ,62, 0.0 , 0.0 , 66.7 , 29.3 , 3.2 , 7.7 
753, 19.88 ,56, 1.0 , 1.0 , 64.1 , 30.7 , 3.1 , 7.7 
753, 21.43 ,53, 2.0 , 2.0 , 67.7 , 29.9 , 3.2 , 7.7 
753, 19.14 ,59, 0.0 , 0.0 , 63.2 , 30.5 , 3.1 , 7.6 
752, 20.84 ,56, 3.0 , 3.0 , 65.0 , 29.9 , 3.1 , 7.7 
752, 22.61 ,48, 0.0 , 0.0 , 63.6 , 30.5 , 3.1 , 7.8 
751, 22.76 ,44, 0.0 , 0.0 , 62.0 , 32.5 , 3.2 , 7.6 
751, 22.25 ,47, 0.0 , 0.0 , 63.2 , 32.5 , 3.1 , 7.7 
751, 22.82 ,45, 0.0 , 0.0 , 61.5 , 32.5 , 3.1 , 7.6 
751, 22.69 ,46, 1.0 , 1.0 , 63.1 , 32.1 , 3.0 , 7.7 
751, 22.43 ,48, 1.0 , 2.0 , 61.9 , 32.0 , 3.1 , 7.6 
751, 22.35 ,46, 0.0 , 0.0 , 63.2 , 31.3 , 3.1 , 7.6 
751, 22.36 ,49, 0.0 , 0.0 , 63.1 , 30.8 , 3.0 , 7.7 
